% Model:              Mismatch 1D e 2D - BH.mph
% Version:            COMSOL 6.2.0.339
% Date:               Dec 8 2024, 17:43
% Table:              1D T and R alpha=0.2 - 1D T and R
% Mat index                                       freq (Hz)                                         point_in * exp(2j*pi*freq /c0 * (3 [m] )) (Pa)    point_out * exp(2j*pi*freq /c0 * (3 [m] )) (Pa)
2                                                 1.94                                              0.07623677196386405-0.12556716137450086i          0.8455123324556028+0.5133513339459707i
2                                                 1.95                                              0.06233973563509769-0.10429963588627104i          0.8519991070328194+0.509247301508092i
2                                                 1.96                                              0.049491370412760194-0.08412604725424322i         0.8577903530501322+0.5046475282946843i
2                                                 1.97                                              0.03789595883303852-0.06543430489011426i          0.8628707232243435+0.4997363201959004i
2                                                 1.98                                              0.027710176038278505-0.048582100502821274i        0.8672730418497079+0.49468113086606647i
2                                                 1.99                                              0.019046150589467455-0.033884741196959736i        0.8710688750995025+0.4896203585468417i
2                                                 2                                                 0.011976598063751145-0.021606730830759084i        0.8743563559914276+0.48465521045679655i
2                                                 2.01                                              0.006540528477139006-0.01195717561706364i         0.8772468822647501+0.47984596385025124i
2                                                 2.02                                              0.0027483042085153404-0.0050884716417359446i      0.8798521179558999+0.47521237306646297i
2                                                 2.03                                              5.852877383223122E-4-0.001097349043283915i        0.8822723853330187+0.4707376017307725i
2                                                 2.04                                              1.383254539811844E-5-2.721962667945588E-5i        0.8845871646725091+0.4663748997497723i
2                                                 2.05                                              9.73830905618164E-4-0.0018708639023852858i        0.8868481165030255+0.462056237187676i
2                                                 2.0599999999999996                                0.003382376271872222-0.006572737034481711i        0.8890748403990242+0.4577021700851154i
2                                                 2.07                                              0.007133297340371762-0.014030506746936481i        0.8912534727491561+0.45323227440810365i
2                                                 2.0799999999999996                                0.012097368389212911-0.024095804014547167i        0.8933381577629168+0.4485755002145858i
2                                                 2.09                                              0.018123898740886255-0.03657451989354235i         0.8952553449365113+0.44367976272650034i
2                                                 2.0999999999999996                                0.025044164443687147-0.05122726995044884i         0.8969107254300945+0.43852002985781435i
2                                                 2.11                                              0.03267679346951998-0.06777082009361882i          0.898198399559835+0.43310414189784774i
2                                                 2.1199999999999997                                0.04083480135424361-0.08588127714878546i          0.8990115868208772+0.4274756708565386i
2                                                 2.13                                              0.04933357312421205-0.1051996672146097i           0.8992539072970909+0.42171334013593875i
2                                                 2.1399999999999997                                0.0579987918391782-0.12534016640705029i           0.8988500640042506+0.415926885141278i
2                                                 2.15                                              0.0666732087039979-0.1459007738520683i            0.8977547231307843+0.4102496940825252i
2                                                 2.1599999999999997                                0.07522128021999437-0.16647573089988218i          0.8959585712509822+0.4048290302336627i
2                                                 2.17                                              0.08353104761921197-0.18666861464329682i          0.893490912344379+0.3998149876759866i
2                                                 2.1799999999999997                                0.09151312172981764-0.2061048652255516i           0.8904186754569733+0.3953494788319505i
2                                                 2.19                                              0.09909714086855151-0.22444258414877602i          0.8868422179401384+0.3915564571449851i
2                                                 2.1999999999999997                                0.10622646934946776-0.241380733019023i            0.882888711279618+0.3885342751972529i
2                                                 2.21                                              0.11285211876196755-0.2566642814142297i           0.8787041079864815+0.3863506556055291i
2                                                 2.2199999999999998                                0.11892688297726707-0.2700862902981959i           0.8744446907028096+0.3850403181845436i
2                                                 2.23                                              0.12440051689895296-0.28148728077790863i          0.8702690366401074+0.3846049554265529i
2                                                 2.2399999999999998                                0.1292165275994514-0.290752473763349i             0.8663309633886789+0.38501503282777333i
2                                                 2.25                                              0.13331085894983283-0.2978075853049916i           0.8627737330967432+0.3862128200448194i
2                                                 2.26                                              0.13661249459551075-0.3026138497088873i           0.8597255419910724+0.38811610806364516i
2                                                 2.27                                              0.13904581002237365-0.3051628586321492i           0.8572961463393948+0.390622194220683i
2                                                 2.28                                              0.1405343781425467-0.30547168972671673i           0.8555743847195016+0.3936118770433235i
2                                                 2.29                                              0.14100586255723002-0.3035786829693291i           0.8546263428569265+0.3969533604261961i
2                                                 2.3                                               0.14039759881990282-0.29954012208416825i          0.8544939551648263+0.40050609665851433i
2                                                 2.31                                              0.13866244734650318-0.29342799445128476i          0.855193927362685+0.4041246851620865i
2                                                 2.32                                              0.13577448871419648-0.28532892779947283i          0.85671697813764+0.40766298029825876i
2                                                 2.3299999999999996                                0.13173411862266982-0.2753443230061785i           0.8590275160222068+0.4109785436053143i
2                                                 2.34                                              0.12657209134587186-0.263591606858009i            0.8620639710409332+0.41393750348137076i
2                                                 2.3499999999999996                                0.12035207158809952-0.2502064094907179i           0.8657400681597989+0.4164197641467713i
2                                                 2.36                                              0.11317130524040227-0.23534533145903222i          0.8699473396024916+0.4183243493812214i
2                                                 2.3699999999999997                                0.10515912904351296-0.21918882153993138i          0.8745591075420273+0.4195744995862304i
2                                                 2.38                                              0.0964732182465633-0.2019435685153461i            0.8794360195575182+0.42012199871317013i
2                                                 2.3899999999999997                                0.08729371325123389-0.1838437568362528i           0.8844329963584183+0.4199501325033751i
2                                                 2.4                                               0.07781564119026171-0.16515058351315448i          0.8894071872672961+0.4190747095494431i
2                                                 2.4099999999999997                                0.06824030510002077-0.14614960144496092i          0.894226277636723+0.41754273253540797i
2                                                 2.42                                              0.05876648986704322-0.12714573268029605i          0.8987763178128372+0.41542857904795555i
2                                                 2.4299999999999997                                0.049582376737732095-0.1084561391597313i          0.9029682009730894+0.4128278949742942i
2                                                 2.44                                              0.04085894183871496-0.09040147680825182i          0.9067420338260079+0.40984974710342786i
2                                                 2.4499999999999997                                0.032745355426156114-0.07329631313210254i         0.9100689048189046+0.4066078464582855i
2                                                 2.46                                              0.025366554061826224-0.05743959886436635i         0.9129499042554765+0.4032117797749612i
2                                                 2.4699999999999998                                0.018822807252573195-0.04310602907304089i         0.9154126118264613+0.39975915075741164i
2                                                 2.48                                              0.013190820801269964-0.03053893083254377i         0.917505564034756+0.3963293560836437i
2                                                 2.4899999999999998                                0.008525763565731941-0.01994502922183206i         0.919291396550184+0.39297945720720917i
2                                                 2.5                                               0.0048635881426938804-0.011491140670134587i       0.9208394107317808+0.38974232367123346i
2                                                 2.51                                              0.002223120293240328-0.0053025844728232545i       0.9222182590714939+0.3866269735939437i
2                                                 2.52                                              6.075756399684369E-4-0.0014629298966104952i       0.9234893210934404+0.38362085582448874i
2                                                 2.53                                              5.377417345152221E-6-1.4622402500463135E-5i       0.9247011931351167+0.3806937130195894i
2                                                 2.54                                              3.90353390658314E-4-9.600516873148466E-4i         0.9258855767027934+0.3778026217967779i
2                                                 2.55                                              0.0017215525990768275-0.0042627169970266545i      0.9270547386070711+0.3748978005507666i
2                                                 2.56                                              0.003943024720745749-0.009848286530185716i        0.9282006327830339+0.3719287827484438i
2                                                 2.57                                              0.006983937938321458-0.017605511912670572i        0.9292957069486569+0.3688505565614709i
2                                                 2.5799999999999996                                0.01075937397524539-0.02738712063592846i          0.9302953496367298+0.36562926568286697i
2                                                 2.59                                              0.015172036731646951-0.03901094468822179i         0.9311418488863497+0.3622470589748776i
2                                                 2.5999999999999996                                0.020114956339117362-0.052261629231961475i        0.9317696256697767+0.3587056856449651i
2                                                 2.61                                              0.02547508506175567-0.06689328151921556i          0.9321113785034179+0.35502847916841584i
2                                                 2.6199999999999997                                0.03113749593978372-0.08263335596428842i          0.9321046501737813+0.3512604738149253i
2                                                 2.63                                              0.03698974580368352-0.09918792892598732i          0.9316982327901192+0.34746655664252124i
2                                                 2.6399999999999997                                0.042925886181073396-0.11624831644406314i         0.9308577950823027+0.3437277615202799i
2                                                 2.65                                              0.04884962221057157-0.1334987667641217i           0.929570168614362+0.3401360287530775i
2                                                 2.6599999999999997                                0.05467623430409129-0.15062476339884873i          0.9278458712275777+0.33678794201115597i
2                                                 2.67                                              0.06033306945471663-0.16732134763867948i          0.9257196572529172+0.3337780726619306i
2                                                 2.6799999999999997                                0.06575863839577278-0.18330084044991554i          0.9232491260364846+0.33119258369498833i
2                                                 2.69                                              0.07090057219080156-0.1982994172577865i           0.9205116455680151+0.32910366798767404i
2                                                 2.6999999999999997                                0.07571285351707996-0.21208214529340996i          0.9176000143445826+0.3275652393370394i
2                                                 2.71                                              0.08015281715277836-0.22444629484197348i          0.9146173667986317+0.32661009722856293i
2                                                 2.7199999999999998                                0.0841784063427144-0.23522294056972948i           0.9116718226360572+0.326248590085083i
2                                                 2.73                                              0.08774609173801086-0.24427704152647545i          0.9088713048611801+0.3264686423021789i
2                                                 2.7399999999999998                                0.09080973417223753-0.251506307029318i            0.9063188336503785+0.32723690854018483i
2                                                 2.75                                              0.09332053065610184-0.2568392149349779i           0.9041084745702611+0.3285007789298957i
2                                                 2.76                                              0.095228048456827-0.2602325558922427i             0.9023220057679779+0.33019097205445125i
2                                                 2.77                                              0.09648223973751033-0.26166884600692175i          0.9010262862628164+0.3322245018987317i
2                                                 2.78                                              0.09703624450066112-0.26115389603994477i          0.9002712630490493+0.334507871063985i
2                                                 2.79                                              0.09684973124458832-0.25871475990041787i          0.9000885468360103+0.33694040789378976i
2                                                 2.8                                               0.09589248807907265-0.254398216072096i            0.9004905077335636+0.3394177159320243i
2                                                 2.81                                              0.09414795725953838-0.24826986523881442i          0.901469882477022+0.34183523123960724i
2                                                 2.82                                              0.09161640060869977-0.24041385513501617i          0.9029999316533579+0.3440918818830314i
2                                                 2.8299999999999996                                0.08831739294805652-0.2309331680559112i           0.9050352259937151+0.34609381425103414i
2                                                 2.84                                              0.08429136945047408-0.2199503277257606i           0.9075131626766308+0.34775809715812894i
2                                                 2.8499999999999996                                0.07960000638008824-0.20760830433658736i          0.9103563049809664+0.34901624627016264i
2                                                 2.86                                              0.07432529753477084-0.19407132843542899i          0.9134755944974439+0.3498173423032226i
2                                                 2.8699999999999997                                0.06856730101923167-0.17952527921694705i          0.9167744036515955+0.3501304643509331i
2                                                 2.88                                              0.06244066557803067-0.16417730573908162i          0.9201532851651957+0.3499461431230996i
2                                                 2.8899999999999997                                0.05607018668013371-0.14825438307165117i          0.9235151513226512+0.3492765726827823i
2                                                 2.9                                               0.04958576665877627-0.13200060395525115i          0.9267705040657394+0.3481544097300786i
2                                                 2.9099999999999997                                0.043117234559064174-0.11567315256661323i         0.9298422643254204+0.34663012990617315i
2                                                 2.92                                              0.03678949855711653-0.09953707946704214i          0.9326697383214075+0.34476808061720465i
2                                                 2.9299999999999997                                0.030718447336533186-0.08385916470785446i         0.9352113206355195+0.34264153859885i
2                                                 2.94                                              0.025007893689839304-0.06890128572597523i         0.9374456628700997+0.3403272141266906i
2                                                 2.9499999999999997                                0.019747687125123082-0.054913771225499904i        0.9393712105321764+0.3378997151894856i
2                                                 2.96                                              0.015012946231362727-0.042129209476743604i        0.9410041967911769+0.33542648114807133i
2                                                 2.9699999999999998                                0.010864211094303957-0.03075709510767314i         0.9423753459433887+0.3329636210301581i
2                                                 2.98                                              0.007348218267328257-0.020979563826284443i        0.9435256556492705+0.33055296639815857i
2                                                 2.9899999999999998                                0.004498968612708383-0.012948309628253184i        0.9445016830010347+0.3282205004890022i
2                                                 3                                                 0.0023387892984980526-0.006782634259051702i       0.945350757694233+0.32597618160362246i
2                                                 3.01                                              8.791706909851316E-4-0.0025684676574537196i       0.9461164996887168+0.3238150597872644i
2                                                 3.02                                              1.2126559533038576E-4-3.581340632925774E-4i       0.9468349475282031+0.3217195013318724i
2                                                 3.03                                              5.605015232939834E-5-1.7062412503904213E-4i       0.9475315246786034+0.31966228498282545i
2                                                 3.04                                              6.642438486564045E-4-0.0019921630417837444i       0.9482189972280162+0.31761030926267236i
2                                                 3.05                                              0.001916156895116925-0.005776927634124842i        0.9488965122772133+0.3155286416851433i
2                                                 3.06                                              0.00377166852728604-0.011447847846740588i         0.9495497510537632+0.3133846387800474i
2                                                 3.07                                              0.006180536377421703-0.018897516335926536i        0.9501521787267159+0.31115186595033606i
2                                                 3.08                                              0.00908319615199599-0.027989309459897544i         0.9506673176012852+0.3088135488468316i
2                                                 3.09                                              0.012412137941095063-0.0385588809957747i          0.9510519075999403+0.30636529863705847i
2                                                 3.0999999999999996                                0.016093850564039665-0.05041621501347471i         0.9512597482164947+0.30381688065051804i
2                                                 3.11                                              0.02005122275727609-0.06334840899354544i          0.9512459460157311+0.30119284732589835i
2                                                 3.1199999999999997                                0.024206197301249503-0.07712330078815226i         0.9509712330837473+0.2985319362696894i
2                                                 3.13                                              0.02848240953970254-0.09149395945911618i          0.9504059891609185+0.29588523960582847i
2                                                 3.1399999999999997                                0.03280752013695785-0.10620394461116033i          0.949533606467885+0.29331327068070784i
2                                                 3.15                                              0.03711498092897456-0.12099312220908957i          0.9483528882990888+0.29088217081645096i
2                                                 3.1599999999999997                                0.04134504961836448-0.13560372990202052i          0.9468792676304839+0.2886593916326349i
2                                                 3.17                                              0.04544498041282109-0.1497863311691051i           0.9451447573915841+0.2867092396795741i
2                                                 3.1799999999999997                                0.049368442194081194-0.16330529631460447i         0.9431966792011912+0.28508866983887554i
2                                                 3.19                                              0.0530743294960688-0.17594349927447572i           0.9410953392873708+0.2838436632075705i
2                                                 3.1999999999999997                                0.05652521396317347-0.18750601119173932i          0.9389109095317187+0.28300643562590294i
2                                                 3.21                                              0.059685722688809964-0.19782268616050602i         0.9367198168264429+0.2825936134103542i
2                                                 3.2199999999999998                                0.06252112272673212-0.2067496506264449i           0.9346009441014765+0.2826054039340934i
2                                                 3.23                                              0.0649963449649094-0.21416980775218447i           0.9326319094984079+0.28302569782686093i
2                                                 3.2399999999999998                                0.06707560815595853-0.21999253998555976i          0.9308856299948615+0.2838229775925513i
2                                                 3.25                                              0.06872271960351801-0.22415283275012077i          0.9294273077524315+0.2849518773139804i
2                                                 3.26                                              0.06990204554773391-0.22661005144082938i          0.9283119150156863+0.2863552361326762i
2                                                 3.27                                              0.07058007071884934-0.22734658842475136i          0.9275822057514871+0.28796650618462266i
2                                                 3.28                                              0.07072740775406908-0.2263665635407507i           0.9272672536294195+0.2897124035899311i
2                                                 3.29                                              0.07032107482892618-0.22369471705198002i          0.9273815060213613+0.29151571927951436i
2                                                 3.3                                               0.06934683361688723-0.21937558290845594i          0.9279243484874027+0.29329822707278086i
2                                                 3.31                                              0.06780136877195918-0.21347297560191345i          0.928880187389121+0.2949836343910336i
2                                                 3.32                                              0.06569409425271927-0.20606976791520473i          0.9302190722861394+0.2965005143439696i
2                                                 3.33                                              0.0630483915955385-0.19726788156763703i           0.9318978869912251+0.29778513791475836i
2                                                 3.34                                              0.05990212182782204-0.1871883613054858i           0.933862131920373+0.2987840960446928i
2                                                 3.3499999999999996                                0.056307306737981705-0.1759713602393449i          0.9360482962171313+0.2994565708236782i
2                                                 3.36                                              0.05232894544555552-0.16377583667793616i          0.93838677498092+0.29977609199960126i
2                                                 3.3699999999999997                                0.048043014202936586-0.15077875747163172i         0.9408052281505672+0.2997316093232091i
2                                                 3.38                                              0.0435337827906729-0.13717362582519257i           0.9432322112747398+0.2993277309848726i
2                                                 3.3899999999999997                                0.038890657981230634-0.12316820501615156i         0.9456008466212761+0.29858402766137543i
2                                                 3.4                                               0.03420482004556641-0.10898139020219647i          0.9478522597843972+0.29753337847203515i
2                                                 3.4099999999999997                                0.02956594038482327-0.09483927882342065i          0.9499384947112456+0.296219430613457i
2                                                 3.42                                              0.025059250310197255-0.0809705908519705i          0.9518246465209903+0.2946933439301284i
2                                                 3.4299999999999997                                0.020763173626144386-0.06760167563852588i         0.9534900166320985+0.29301007764935116i
2                                                 3.44                                              0.01674764829103933-0.05495139640870203i          0.9549281900653384+0.2912245330024715i
2                                                 3.4499999999999997                                0.0130731609886723-0.043226196483864i             0.9561460452015775+0.2893878819069948i
2                                                 3.46                                              0.009790421856952164-0.03261562154547908i         0.9571618135001854+0.2875443862814724i
2                                                 3.4699999999999998                                0.0069405320826855625-0.023288507033983018i       0.9580023941181613+0.2857289512082472i
2                                                 3.48                                              0.004555456104356551-0.015389953017745176i        0.9587001848025576+0.2839655707734934i
2                                                 3.4899999999999998                                0.002658606550218127-0.00903911737952073i         0.9592897120576299+0.28226673325270213i
2                                                 3.5                                               0.0012653799283939325-0.0043277776072808164i      0.959804333681386+0.28063376620844643i
2                                                 3.51                                              3.8353500082464667E-4-0.0013195533136587056i      0.9602732534664472+0.2790580316067242i
2                                                 3.52                                              1.337149246411373E-5-4.965170564204794E-5i        0.960719041143764+0.27752283036968917i
2                                                 3.53                                              1.4773200429237898E-4-5.249969308939355E-4i       0.9611557994901054+0.27600584409531637i
2                                                 3.54                                              7.719043688181076E-4-0.002724627526936547i        0.961588070989981+0.27448192503875607i
2                                                 3.55                                              0.0018635377854746469-0.006600287237257285i       0.9620105310624819+0.2729260388793827i
2                                                 3.56                                              0.003392699668684944-0.01207718490285418i         0.9624084730919023+0.271316164233347i
2                                                 3.57                                              0.005322190079799093-0.0190549502046396i          0.9627590500248516+0.2696359564553442i
2                                                 3.58                                              0.007608198594580156-0.027408855206262198i        0.9630331956767647+0.26787699178517804i
2                                                 3.59                                              0.010201338935948184-0.03699139934155815i         0.9631981051503221+0.2660404242682261i
2                                                 3.5999999999999996                                0.013048036707848334-0.047634361831728374i        0.963220109512097+0.26413791599174874i
2                                                 3.61                                              0.016092184293006413-0.05915140734554339i         0.9630677396354063+0.2621917441369629i
2                                                 3.6199999999999997                                0.01927692479853177-0.07134128859387874i          0.9627147447307921+0.2602340467275109i
2                                                 3.63                                              0.022546393818009873-0.08399162842137664i         0.9621428200944322+0.25830523958644774i
2                                                 3.6399999999999997                                0.02584724120846569-0.09688319296012192i          0.9613438120891646+0.25645171263248845i
2                                                 3.65                                              0.029129778118246265-0.10979449864060603i         0.9603212087322849+0.2547229839382352i
2                                                 3.6599999999999997                                0.0323486444969637-0.1225065419988729i            0.9590907887761817+0.2531685437279609i
2                                                 3.67                                              0.03546296106594829-0.13480741278867475i          0.9576803828786357+0.25183464839591196i
2                                                 3.6799999999999997                                0.03843600499667127-0.14649655363727468i          0.9561287856612763+0.25076132174293725i
2                                                 3.69                                              0.041234516878755886-0.15738846301159912i         0.954483934298106+0.24997978791446382i
2                                                 3.6999999999999997                                0.0438277963248606-0.16731569628654117i           0.9528005268300702+0.2495105044946454i
2                                                 3.71                                              0.046186767421602465-0.17613109178730635i         0.9511372850413962+0.24936189536581554i
2                                                 3.7199999999999998                                0.04828319133281227-0.18370922285488717i          0.9495540713096475+0.24952981296782262i
2                                                 3.73                                              0.05008917494710712-0.18994714247763336i          0.9481090502677233+0.249997698770965i
2                                                 3.7399999999999998                                0.05157707838659626-0.19476453619711084i          0.9468560518035652+0.25073736596069685i
2                                                 3.75                                              0.05271986884989757-0.19810342812145998i          0.9458422506285971+0.251710302112534i
2                                                 3.76                                              0.05349191167199535-0.19992759389611006i          0.9451062374302167+0.2528693806814516i
2                                                 3.77                                              0.05387013802271943-0.20022182593745308i          0.9446765234085696+0.2541608742136654i
2                                                 3.78                                              0.05383548656868276-0.19899117400557365i          0.9445704968720157+0.25552667365299575i
2                                                 3.79                                              0.05337448596600658-0.19626025238911873i          0.9447938377825991+0.25690663120511387i
2                                                 3.8                                               0.05248082713822026-0.1920726672617149i           0.9453403916016605+0.25824095416874654i
2                                                 3.81                                              0.05115676911870819-0.1864905772009325i           0.946192503759089+0.2594725808461924i
2                                                 3.82                                              0.0494142298053754-0.17959435907962298i           0.9473218160286044+0.2605494661044117i
2                                                 3.83                                              0.04727543323312469-0.1714823132352156i           0.9486905215640868+0.26142669449598716i
2                                                 3.84                                              0.044773017615577615-0.1622703091004161i          0.9502530627564176+0.26206832625379906i
2                                                 3.8499999999999996                                0.041949552350797364-0.15209124905110052i         0.9519582335293472+0.26244887068284956i
2                                                 3.86                                              0.038856464906157066-0.14109421811013176i         0.9537516157147473+0.2625542780498111i
2                                                 3.8699999999999997                                0.035552435560608255-0.12944319397572426i         0.9555782409820464+0.2623823503046761i
2                                                 3.88                                              0.03210137299595333-0.11731521773243535i          0.957385331323934+0.2619424964962721i
2                                                 3.8899999999999997                                0.028570128984182187-0.10489797001516998i         0.9591249399740689+0.2612548013443246i
2                                                 3.9                                               0.02502613821026953-0.09238675632409936i          0.9607562988157093+0.2603484320446744i
2                                                 3.9099999999999997                                0.021535173748824424-0.07998097110939703i         0.9622476841267712+0.2592594722251932i
2                                                 3.92                                              0.01815938760753321-0.06788017315850772i          0.9635776426919608+0.2580283334287975i
2                                                 3.9299999999999997                                0.01495576151408439-0.056279954165352385i         0.964735472983782+0.2566969432068295i
2                                                 3.94                                              0.011975032898011445-0.04536780944705762i         0.9657209246791335+0.25530593606209606i
2                                                 3.9499999999999997                                0.00926109527187766-0.035319219927371505i         0.9665431542087062+0.2538920742251339i
2                                                 3.96                                              0.006850812444807491-0.026294128247611934i        0.9672190432327598+0.2524860995690995i
2                                                 3.9699999999999998                                0.004774142111873959-0.018433944753271408i        0.9677710412042941+0.25111117081649986i
2                                                 3.98                                              0.003054442585412796-0.011859160241081803i        0.9682247263237498+0.24978197985727785i
2                                                 3.9899999999999998                                0.001708838285128864-0.00666758219416845i         0.9686062894343943+0.24850457698208284i
2                                                 4                                                 7.485421228556801E-4-0.0029331592821613918i       0.9689401351006719+0.24727687562591968i
2                                                 4.01                                              1.7906987184761902E-4-7.053220143704632E-4i       0.9692467684074012+0.24608975873614178i
2                                                 4.02                                              3.251631237726309E-7-8.748991484255564E-6i        0.9695411011627022+0.2449286737565753i
2                                                 4.03                                              2.0657610735080133E-4-8.43468185781492E-4i        0.9698312728544367+0.24377558123638188i
2                                                 4.04                                              7.863791248523761E-4-0.0031852183279565587i       0.9701180439379897+0.24261111099503424i
2                                                 4.05                                              0.00172252771383775-0.006986022209471838i         0.9703947837876261+0.2414167767194858i
2                                                 4.06                                              0.0029921110396882184-0.01217495598946729i        0.9706480431037323+0.24017710231005868i
2                                                 4.07                                              0.004566758888670829-0.018659130657668596i        0.9708586698095849+0.23888151993819312i
2                                                 4.08                                              0.006413127110391468-0.02632492816716527i         0.971003397431647+0.23752591073363738i
2                                                 4.09                                              0.008493644326758308-0.03503955068983619i         0.9710568053171209+0.23611367559955562i
2                                                 4.1                                               0.01076750111939874-0.044652943465841484i         0.970993521864559+0.23465624770902122i
2                                                 4.109999999999999                                 0.01319182301964264-0.05500013811761373i          0.9707905178951528+0.2331729911254496i
2                                                 4.12                                              0.01572293490291219-0.06590403467455537i          0.9704293212603399+0.2316904717505222i
2                                                 4.13                                              0.018317602951959708-0.07717860012288452i         0.9698979800623094+0.2302411352381491i
2                                                 4.14                                              0.020934135808038094-0.08863241475814276i         0.9691926138804369+0.2288614772588724i
2                                                 4.1499999999999995                                0.023533240840186705-0.10007245243104726i         0.9683184215226307+0.2275898382559876i
2                                                 4.16                                              0.026078563208561785-0.1113079448546552i          0.9672900584384728+0.22646399082921048i
2                                                 4.17                                              0.028536879756094077-0.12215416022671184i         0.966131352330391+0.22551870719548758i
2                                                 4.18                                              0.03087796931157476-0.13243592655812447i          0.9648743845508477+0.2247834934010177i
2                                                 4.1899999999999995                                0.03307422723411815-0.14199075067611475i          0.963558019476318+0.22428065612665626i
2                                                 4.2                                               0.035100127229958485-0.1506714215346653i          0.9622260069066156+0.22402383055662645i
2                                                 4.21                                              0.036931652226358025-0.15834803497490674i         0.9609248086986136+0.22401705012000683i
2                                                 4.22                                              0.038545816303109395-0.16490942875740214i         0.9597013086225936+0.22425438846160778i
2                                                 4.2299999999999995                                0.039920382615556596-0.17026406412895875i         0.9586005554564512+0.22472015777146487i
2                                                 4.24                                              0.041033851825269974-0.17434042758572718i         0.9576636677807573+0.2253896108901475i
2                                                 4.25                                              0.04186575718464582-0.17708705045780015i          0.9569260003219925+0.22623007006951182i
2                                                 4.26                                              0.04239726175597591-0.17847225353577909i          0.9564156415286416+0.22720239298259298i
2                                                 4.27                                              0.042612015189880365-0.17848372029111506i         0.9561522848229154+0.22826268444299017i
2                                                 4.28                                              0.04249719569721886-0.1771279876904303i           0.9561464944057945+0.22936416696213008i
2                                                 4.29                                              0.042044639611210896-0.1744299210960537i          0.956399371489824+0.23045913095697945i
2                                                 4.3                                               0.041251947423402435-0.17043221222191846i         0.956902617568747+0.23150089279949743i
2                                                 4.31                                              0.04012345179685643-0.16519490924908833i          0.9576389857368087+0.23244569358664202i
